id,title,description,availability,condition,price,link,image_link,brand,product_type,item_group_id,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
32433186,Visa Canadá,Visa Canadá from US$79,in stock,new,79.00 USD,https://www.estropical.com/en/idea/32433186/visa-canada,https://joni-ia-agent.github.io/XML---Data-Feed/images/32433186.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,5 Aug 2026,5 Aug 2026,
54461579,Hotel en la Paz L Casa Grande Hotel 5*,Hotel en La Paz l Casa Grande Hotel 5* from US$79,in stock,new,79.00 USD,https://www.estropical.com/en/idea/54461579/hotel-en-la-paz-l-casa-grande-hotel-5-,https://joni-ia-agent.github.io/XML---Data-Feed/images/54461579.jpg?v=3,Estropical,Viajes > Hoteles > Internacional,HOTEL-INTERNACIONAL,Hotel,Internacional,5 Dec 2026,6 Dec 2026,1 noches
32447361,Tarija L Ruta del Vino y Singani + Campiña Chapaca,Tarija l Ruta del Vino y Singani + Campiña Chapaca from US$85,in stock,new,85.00 USD,https://www.estropical.com/en/idea/32447361/tarija-l-ruta-del-vino-y-singani-campina-chapaca,https://joni-ia-agent.github.io/XML---Data-Feed/images/32447361.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,20 Dec 2025,21 Dec 2025,
53654137,Boleto Solo Ida a la Paz Desde Santa Cruz,Boleto SOLO IDA a La Paz desde Santa Cruz from US$85,in stock,new,85.00 USD,https://www.estropical.com/en/idea/53654137/boleto-solo-ida-a-la-paz-desde-santa-cruz,https://joni-ia-agent.github.io/XML---Data-Feed/images/53654137.jpg?v=3,Estropical,Viajes > Vuelos > Internacional,VUELO-INTERNACIONAL,Vuelo,Internacional,10 Oct 2026,10 Oct 2026,
53092435,Boleto Solo Ida a Santa Cruz Desde la Paz,Boleto SOLO IDA a Santa Cruz desde La Paz from US$85,in stock,new,85.00 USD,https://www.estropical.com/en/idea/53092435/boleto-solo-ida-a-santa-cruz-desde-la-paz,https://joni-ia-agent.github.io/XML---Data-Feed/images/53092435.jpg?v=3,Estropical,Viajes > Vuelos > Internacional,VUELO-INTERNACIONAL,Vuelo,Internacional,20 Aug 2026,20 Aug 2026,
45466137,Actividad en Sucre L Parque Cretácico - Privado,Actividad en Sucre l Parque Cretácico - Privado from US$85,in stock,new,85.00 USD,https://www.estropical.com/en/idea/45466137/actividad-en-sucre-l-parque-cretacico-privado,https://joni-ia-agent.github.io/XML---Data-Feed/images/45466137.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,22 Dec 2026,22 Dec 2026,
53092324,Boleto Solo Ida a Sucre Desde Oruro,Boleto SOLO IDA a Sucre desde Oruro from US$88,in stock,new,88.00 USD,https://www.estropical.com/en/idea/53092324/boleto-solo-ida-a-sucre-desde-oruro,https://joni-ia-agent.github.io/XML---Data-Feed/images/53092324.jpg?v=3,Estropical,Viajes > Vuelos > Internacional,VUELO-INTERNACIONAL,Vuelo,Internacional,26 Aug 2026,26 Aug 2026,
30420210,Hotel en Coroico L Uma Experience 5*,Hotel en Coroico l Uma Experience 5* from US$94,in stock,new,94.00 USD,https://www.estropical.com/en/idea/30420210/hotel-en-coroico-l-uma-experience-5-,https://joni-ia-agent.github.io/XML---Data-Feed/images/30420210.jpg?v=3,Estropical,Viajes > Hoteles > Internacional,HOTEL-INTERNACIONAL,Hotel,Internacional,25 Nov 2025,26 Nov 2025,1 noches
32433312,Autorización E.s.t.a.,Autorización E.S.T.A. from US$95,in stock,new,95.00 USD,https://www.estropical.com/en/idea/32433312/autorizacion-e-s-t-a-,https://joni-ia-agent.github.io/XML---Data-Feed/images/32433312.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,5 Aug 2026,5 Aug 2026,
32447640,Actividad en la Paz | Excursión Charquini Privado,Actividad en La Paz | Excursión Charquini Privado from US$101,in stock,new,101.00 USD,https://www.estropical.com/en/idea/32447640/actividad-en-la-paz-excursion-charquini-privado,https://joni-ia-agent.github.io/XML---Data-Feed/images/32447640.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,27 Dec 2025,28 Dec 2025,
45460677,Actividad en Sucre L City Tour Medio Día - Privado,Actividad en Sucre l City Tour Medio Día - Privado from US$122,in stock,new,122.00 USD,https://www.estropical.com/en/idea/45460677/actividad-en-sucre-l-city-tour-medio-dia-privado,https://joni-ia-agent.github.io/XML---Data-Feed/images/45460677.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,21 Dec 2026,22 Dec 2026,
53725057,Visita el Parque Xenses Desde Cancún,Visita el Parque Xenses desde Cancún from US$139,in stock,new,139.00 USD,https://www.estropical.com/en/idea/53725057/visita-el-parque-xenses-desde-cancun,https://joni-ia-agent.github.io/XML---Data-Feed/images/53725057.jpg?v=3,Estropical,Viajes > Paquetes > Caribe,PAQUETE-CARIBE,Paquete,Caribe,16 Sep 2026,17 Sep 2026,
53469148,Visita el Parque Xenses Desde Cancún,Visita el Parque Xenses desde Cancún from US$139,in stock,new,139.00 USD,https://www.estropical.com/en/idea/53469148/visita-el-parque-xenses-desde-cancun,https://joni-ia-agent.github.io/XML---Data-Feed/images/53469148.jpg?v=3,Estropical,Viajes > Paquetes > Caribe,PAQUETE-CARIBE,Paquete,Caribe,16 Sep 2026,17 Sep 2026,
53561779,Terramia Resort Experience – 2d/1n,TERRAMIA RESORT EXPERIENCE –  2D/1N  from US$144,in stock,new,144.00 USD,https://www.estropical.com/en/idea/53561779/terramia-resort-experience-2d-1n-,https://joni-ia-agent.github.io/XML---Data-Feed/images/53561779.jpg?v=3,Estropical,Viajes > Hoteles > Internacional,HOTEL-INTERNACIONAL,Hotel,Internacional,,,
32447946,Actividad en la Paz | Excursión Copacabana e Isla del Sol,Actividad en la  Paz | Excursión Copacabana e Isla del Sol from US$144,in stock,new,144.00 USD,https://www.estropical.com/en/idea/32447946/actividad-en-la-paz-excursion-copacabana-e-isla-del-sol,https://joni-ia-agent.github.io/XML---Data-Feed/images/32447946.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,27 Dec 2025,28 Dec 2025,
53562649,Terramia Resort Experience – 3d/2n,TERRAMIA RESORT EXPERIENCE – 3D/2N  from US$152,in stock,new,152.00 USD,https://www.estropical.com/en/idea/53562649/terramia-resort-experience-3d-2n-,https://joni-ia-agent.github.io/XML---Data-Feed/images/53562649.jpg?v=3,Estropical,Viajes > Hoteles > Internacional,HOTEL-INTERNACIONAL,Hotel,Internacional,,,
53725342,Descubre el Parque Six Flags en Ciudad de México,Descubre el Parque SIX FLAGS en Ciudad de México from US$160,in stock,new,160.00 USD,https://www.estropical.com/en/idea/53725342/descubre-el-parque-six-flags-en-ciudad-de-mexico,https://joni-ia-agent.github.io/XML---Data-Feed/images/53725342.jpg?v=3,Estropical,Viajes > Paquetes > Centroamérica,PAQUETE-CENTROAMERICA,Paquete,Centroamérica,14 Aug 2026,15 Aug 2026,
54384212,Feriado Solsticio de Invierno L Toro Toro Desde Cochabamba 2d/1n (servicio Compartido),Feriado Solsticio de Invierno l Toro Toro desde Cochabamba 2D/1N (SERVICIO COMPARTIDO) from US$169,in stock,new,169.00 USD,https://www.estropical.com/en/idea/54384212/feriado-solsticio-de-invierno-l-toro-toro-desde-cochabamba-2d-1n-servicio-compartido-,https://joni-ia-agent.github.io/XML---Data-Feed/images/54384212.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,,,
54381887,Feriado Corpus Christi L Toro Toro Desde Cochabamba 2d/1n (servicio Compartido),Feriado Corpus Christi l Toro Toro desde Cochabamba 2D/1N (SERVICIO COMPARTIDO) from US$169,in stock,new,169.00 USD,https://www.estropical.com/en/idea/54381887/feriado-corpus-christi-l-toro-toro-desde-cochabamba-2d-1n-servicio-compartido-,https://joni-ia-agent.github.io/XML---Data-Feed/images/54381887.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,,,
9530267,La Ruta del Bufeo + Noche en la Selva Amazónica,La Ruta del Bufeo + Noche en la selva amazónica from US$177,in stock,new,177.00 USD,https://www.estropical.com/en/idea/9530267/la-ruta-del-bufeo-noche-en-la-selva-amazonica,https://joni-ia-agent.github.io/XML---Data-Feed/images/9530267.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,,,
32447085,Actividad en Samaipata | el Fuerte + Viñedo Uvairenda,Actividad en Samaipata | El Fuerte + Viñedo Uvairenda from US$185,in stock,new,185.00 USD,https://www.estropical.com/en/idea/32447085/actividad-en-samaipata-el-fuerte-vinedo-uvairenda,https://joni-ia-agent.github.io/XML---Data-Feed/images/32447085.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,27 Dec 2025,28 Dec 2025,
53723302,Visita el Parque Xplor Fuego,Visita el Parque Xplor Fuego from US$194,in stock,new,194.00 USD,https://www.estropical.com/en/idea/53723302/visita-el-parque-xplor-fuego,https://joni-ia-agent.github.io/XML---Data-Feed/images/53723302.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,16 Sep 2026,16 Sep 2026,
53469481,Visita el Parque Xplor Fuego,Visita el Parque Xplor Fuego from US$194,in stock,new,194.00 USD,https://www.estropical.com/en/idea/53469481/visita-el-parque-xplor-fuego,https://joni-ia-agent.github.io/XML---Data-Feed/images/53469481.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,16 Sep 2026,16 Sep 2026,
11519593,Descubre la Ruta del Vino y Tradiciones en Tarija,Descubre la ruta del vino y tradiciones en Tarija from US$194,in stock,new,194.00 USD,https://www.estropical.com/en/idea/11519593/descubre-la-ruta-del-vino-y-tradiciones-en-tarija,https://joni-ia-agent.github.io/XML---Data-Feed/images/11519593.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,,,
53725261,Descubre el Parque Seaworld y Busch Gardens en Orlando,Descubre el Parque SEAWORLD Y BUSCH GARDENS en Orlando from US$195,in stock,new,195.00 USD,https://www.estropical.com/en/idea/53725261/descubre-el-parque-seaworld-y-busch-gardens-en-orlando,https://joni-ia-agent.github.io/XML---Data-Feed/images/53725261.jpg?v=3,Estropical,Viajes > Paquetes > Norteamérica,PAQUETE-NORTEAMERICA,Paquete,Norteamérica,17 Sep 2026,17 Sep 2026,
53561941,Terramia Resort Experience – 4d/3n,TERRAMIA RESORT EXPERIENCE –  4D/3N  from US$207,in stock,new,207.00 USD,https://www.estropical.com/en/idea/53561941/terramia-resort-experience-4d-3n-,https://joni-ia-agent.github.io/XML---Data-Feed/images/53561941.jpg?v=3,Estropical,Viajes > Hoteles > Internacional,HOTEL-INTERNACIONAL,Hotel,Internacional,,,
9778615,Descubre la Ruta del Vino y Tradiciones en Tarija,Descubre la ruta del vino y tradiciones en Tarija from US$211,in stock,new,211.00 USD,https://www.estropical.com/en/idea/9778615/descubre-la-ruta-del-vino-y-tradiciones-en-tarija,https://joni-ia-agent.github.io/XML---Data-Feed/images/9778615.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,,,
9529034,Descubre la Ruta del Vino y Tradiciones en Tarija,Descubre la ruta del vino y tradiciones en Tarija from US$211,in stock,new,211.00 USD,https://www.estropical.com/en/idea/9529034/descubre-la-ruta-del-vino-y-tradiciones-en-tarija,https://joni-ia-agent.github.io/XML---Data-Feed/images/9529034.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,,,
45463374,Actividad en Sucre L City Tour Full Day - Privado,Actividad en Sucre l City Tour Full Day - Privado from US$220,in stock,new,220.00 USD,https://www.estropical.com/en/idea/45463374/actividad-en-sucre-l-city-tour-full-day-privado,https://joni-ia-agent.github.io/XML---Data-Feed/images/45463374.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,21 Dec 2026,22 Dec 2026,
47663013,Copacabana + Isla del Sol 2 Días 1 Noche,Copacabana + Isla del Sol 2 días 1 noche from US$224,in stock,new,224.00 USD,https://www.estropical.com/en/idea/47663013/copacabana-isla-del-sol-2-dias-1-noche,https://joni-ia-agent.github.io/XML---Data-Feed/images/47663013.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,,,
9264265,Tarija Entre Vinos & Sabores,Tarija entre vinos & sabores from US$245,in stock,new,245.00 USD,https://www.estropical.com/en/idea/9264265/tarija-entre-vinos-sabores,https://joni-ia-agent.github.io/XML---Data-Feed/images/9264265.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,,,
45489747,Actividad en Sucre L City Tour Full Day Tarabuco - Privado,Actividad en Sucre l City Tour Full Day Tarabuco - Privado from US$252,in stock,new,252.00 USD,https://www.estropical.com/en/idea/45489747/actividad-en-sucre-l-city-tour-full-day-tarabuco-privado,https://joni-ia-agent.github.io/XML---Data-Feed/images/45489747.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,1 Nov 2026,1 Nov 2026,
44717922,Concierto de Guns N' Roses | las Vegas,Concierto de Guns N' Roses | Las Vegas from US$259,in stock,new,259.00 USD,https://www.estropical.com/en/idea/44717922/concierto-de-guns-n-roses-las-vegas,https://joni-ia-agent.github.io/XML---Data-Feed/images/44717922.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,22 Aug 2026,22 Aug 2026,
45409077,Mendoza Basico 5*,MENDOZA BASICO 5* from US$260,in stock,new,260.00 USD,https://www.estropical.com/en/idea/45409077/mendoza-basico-5-,https://joni-ia-agent.github.io/XML---Data-Feed/images/45409077.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,,,
53643109,Paquete a Camboriú + Beto Carrero,Paquete a Camboriú + Beto Carrero from US$269,in stock,new,269.00 USD,https://www.estropical.com/en/idea/53643109/paquete-a-camboriu-beto-carrero,https://joni-ia-agent.github.io/XML---Data-Feed/images/53643109.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,9 Sep 2026,14 Sep 2026,5 noches
45566172,Actividad en Sucre L Cráter de Maragua - Privado,Actividad en Sucre l Cráter de Maragua - Privado from US$271,in stock,new,271.00 USD,https://www.estropical.com/en/idea/45566172/actividad-en-sucre-l-crater-de-maragua-privado,https://joni-ia-agent.github.io/XML---Data-Feed/images/45566172.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,21 Dec 2026,22 Dec 2026,
53723800,Foz Do Iguazú + Parque Dream Park,Foz do Iguazú + Parque Dream Park from US$283,in stock,new,283.00 USD,https://www.estropical.com/en/idea/53723800/foz-do-iguazu-parque-dream-park,https://joni-ia-agent.github.io/XML---Data-Feed/images/53723800.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,10 Sep 2026,14 Sep 2026,4 noches
11263426,Carnaval Chapaco 2025 Premium,Carnaval Chapaco 2025 Premium from US$286,in stock,new,286.00 USD,https://www.estropical.com/en/idea/11263426/carnaval-chapaco-2025-premium,https://joni-ia-agent.github.io/XML---Data-Feed/images/11263426.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,,,
47350317,Paquete 3 Días 2 Noches en Atarisi Lodge,Paquete 3 días 2 noches en Atarisi Lodge from US$296,in stock,new,296.00 USD,https://www.estropical.com/en/idea/47350317/paquete-3-dias-2-noches-en-atarisi-lodge,https://joni-ia-agent.github.io/XML---Data-Feed/images/47350317.jpg?v=3,Estropical,Viajes > Hoteles > Internacional,HOTEL-INTERNACIONAL,Hotel,Internacional,,,
16954378,Tour en Familia,Tour en Familia from US$296,in stock,new,296.00 USD,https://www.estropical.com/en/idea/16954378/tour-en-familia,https://joni-ia-agent.github.io/XML---Data-Feed/images/16954378.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,,,
28288829,Excursión Copacabana e Isla del Sol,EXCURSIÓN COPACABANA E ISLA DEL SOL from US$299,in stock,new,299.00 USD,https://www.estropical.com/en/idea/28288829/excursion-copacabana-e-isla-del-sol,https://joni-ia-agent.github.io/XML---Data-Feed/images/28288829.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,,,
25846011,Excursión Copacabana e Isla del Sol,Excursión Copacabana e Isla del Sol from US$299,in stock,new,299.00 USD,https://www.estropical.com/en/idea/25846011/excursion-copacabana-e-isla-del-sol,https://joni-ia-agent.github.io/XML---Data-Feed/images/25846011.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,,,
25845666,Carnaval Chapaco 2026,Carnaval Chapaco 2026 from US$299,in stock,new,299.00 USD,https://www.estropical.com/en/idea/25845666/carnaval-chapaco-2026,https://joni-ia-agent.github.io/XML---Data-Feed/images/25845666.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,,,
11263540,La Vendimia en Tarija 2025,La Vendimia en Tarija 2025 from US$316,in stock,new,316.00 USD,https://www.estropical.com/en/idea/11263540/la-vendimia-en-tarija-2025,https://joni-ia-agent.github.io/XML---Data-Feed/images/11263540.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,,,
53725942,Combo 2 Parques: Disfruta del Parque Xcaret Plus + Xoximilco,COMBO 2 PARQUES: Disfruta del Parque Xcaret Plus + Xoximilco from US$320,in stock,new,320.00 USD,https://www.estropical.com/en/idea/53725942/combo-2-parques-disfruta-del-parque-xcaret-plus-xoximilco,https://joni-ia-agent.github.io/XML---Data-Feed/images/53725942.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,10 Sep 2026,11 Sep 2026,
53468041,Combo 2 Parques: Disfruta del Parque Xcaret Plus + Xoximilco,COMBO 2 PARQUES: Disfruta del Parque Xcaret Plus + Xoximilco from US$320,in stock,new,320.00 USD,https://www.estropical.com/en/idea/53468041/combo-2-parques-disfruta-del-parque-xcaret-plus-xoximilco,https://joni-ia-agent.github.io/XML---Data-Feed/images/53468041.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,10 Sep 2026,11 Sep 2026,
26324642,Paquete Año Nuevo en Tarija | 3 Días / 2 Noches,Paquete Año nuevo en Tarija | 3 días / 2 noches from US$334,in stock,new,334.00 USD,https://www.estropical.com/en/idea/26324642/paquete-ano-nuevo-en-tarija-3-dias-2-noches,https://joni-ia-agent.github.io/XML---Data-Feed/images/26324642.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,,,
53725804,Combo 2 Parques: Disfruta de Xcaret Plus + Xichen Clasico Desde Riviera Maya,COMBO 2 PARQUES: Disfruta de Xcaret Plus + Xichen Clasico desde Riviera Maya from US$338,in stock,new,338.00 USD,https://www.estropical.com/en/idea/53725804/combo-2-parques-disfruta-de-xcaret-plus-xichen-clasico-desde-riviera-maya,https://joni-ia-agent.github.io/XML---Data-Feed/images/53725804.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,16 Sep 2026,17 Sep 2026,
53468698,Combo 2 Parques: Disfruta de Xcaret Plus + Xichen Clasico Desde Riviera Maya,COMBO 2 PARQUES: Disfruta de Xcaret Plus + Xichen Clasico desde Riviera Maya from US$338,in stock,new,338.00 USD,https://www.estropical.com/en/idea/53468698/combo-2-parques-disfruta-de-xcaret-plus-xichen-clasico-desde-riviera-maya,https://joni-ia-agent.github.io/XML---Data-Feed/images/53468698.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,16 Sep 2026,17 Sep 2026,
53725168,Descubre el Parque Epic Universe en Orlando,Descubre el Parque Epic Universe en Orlando from US$342,in stock,new,342.00 USD,https://www.estropical.com/en/idea/53725168/descubre-el-parque-epic-universe-en-orlando,https://joni-ia-agent.github.io/XML---Data-Feed/images/53725168.jpg?v=3,Estropical,Viajes > Paquetes > Norteamérica,PAQUETE-NORTEAMERICA,Paquete,Norteamérica,19 Jun 2026,20 Jun 2026,
9778568,El Viaje del Tambaqui,El viaje del Tambaqui from US$343,in stock,new,343.00 USD,https://www.estropical.com/en/idea/9778568/el-viaje-del-tambaqui,https://joni-ia-agent.github.io/XML---Data-Feed/images/9778568.jpg?v=3,Estropical,Viajes > Paquetes > Internacional,PAQUETE-INTERNACIONAL,Paquete,Internacional,,,
